16:39:30, 16:45:26, SxS, 05:48, 0:00:49, 0:33:55
16:45:26, 16:51:01, SxS, 05:48, 0:01:03, 0:39:29
16:51:01, 16:56:42, SxS, 05:48, 0:01:10, 0:45:10
16:56:42, 17:05:10, SxS, 08:00, 0:00:41, 0:53:39
17:05:10, 17:12:22, SxS, 07:18, 0:00:48, 1:00:50
17:12:22, 17:20:34, SxS, 08:00, 0:00:35, 1:09:03
17:29:56, 17:34:49, SxS, 05:00, 0:00:07, 0:04:52
17:34:49, 17:39:43, SxS, 05:00, 0:00:12, 0:09:47
17:39:43, 17:47:51, SxS, 08:00, 0:00:04, 0:17:55
17:47:51, 17:57:50, SxS, 10:00, 0:00:06, 0:27:53
18:35:28, 18:48:42, SxS, 13:00, -0:00:13, 0:13:13
18:48:42, 18:51:01, EXP, 02:12, -0:00:19, 0:15:32
18:51:01, 18:53:27, EXP, 02:30, -0:00:15, 0:17:58
18:53:27, 18:56:01, EXP, 02:30, -0:00:19, 0:20:32
18:56:01, 18:58:23, EXP, 02:30, -0:00:11, 0:22:54
18:58:23, 19:00:47, EXP, 02:30, -0:00:06, 0:25:18
19:00:47, 19:03:35, EXP, 02:30, -0:00:24, 0:28:06
19:03:35, 19:09:34, EXP, 05:12, -0:01:11, 0:34:05
19:09:34, 19:12:24, EXP, 02:30, -0:01:30, 0:36:55
19:12:24, 19:14:56, EXP, 02:30, -0:01:32, 0:39:27
19:14:56, 19:17:31, EXP, 02:30, -0:01:36, 0:42:02
19:17:31, 19:20:01, EXP, 02:30, -0:01:36, 0:44:32
19:20:01, 19:22:13, EXP, 02:30, -0:01:18, 0:46:45
19:22:13, 19:24:38, EXP, 02:30, -0:01:13, 0:49:09
19:24:38, 19:26:45, EXP, 02:30, -0:00:50, 0:51:16
19:26:45, 19:29:13, EXP, 02:30, -0:00:49, 0:53:44
19:29:13, 19:31:47, EXP, 02:30, -0:00:53, 0:56:18
19:31:47, 19:35:39, SxS, 04:00, -0:00:45, 1:00:11
19:35:39, 19:40:29, SxS, 05:00, -0:00:35, 1:05:00
19:40:29, 19:52:12, EXP, 12:00, -0:00:18, 1:16:43
19:52:12, 20:04:02, EXP, 12:00, -0:00:09, 1:28:34
20:04:02, 20:15:55, EXP, 12:00, -0:00:02, 1:40:26
20:15:55, 20:27:45, EXP, 12:00, 0:00:07, 1:52:16
20:27:45, 20:39:30, EXP, 12:00, 0:00:21, 2:04:01
20:46:49, 20:58:48, EXP, 12:00, 0:00:00, 0:11:59
20:58:48, 21:06:51, EXP PQ, 08:00, -0:00:03, 0:20:02
21:06:51, 21:09:05, EXP, 02:00, -0:00:16, 0:22:16
21:09:05, 21:11:04, EXP, 02:00, -0:00:14, 0:24:15
21:11:04, 21:17:57, EXP, 07:00, -0:00:08, 0:31:08
21:17:57, 21:24:38, EXP, 07:00, 0:00:09, 0:37:49
21:24:38, 21:31:25, EXP, 07:00, 0:00:21, 0:44:36
