08:32:05, 08:41:01, SxS, 08:48, -0:00:08, 0:08:56
08:41:01, 08:47:07, EXP, 06:00, -0:00:14, 0:15:02
18:47:46, 18:52:05, EXP, 04:18, -0:00:00, 0:04:18
18:52:05, 18:59:57, SxS, 08:00, 0:00:07, 0:12:11
18:59:57, 19:03:42, Image, 03:48, 0:00:09, 0:15:56
19:03:42, 19:04:53, EXP, 01:00, -0:00:01, 0:17:06
19:04:53, 19:05:57, EXP, 01:00, -0:00:05, 0:18:11
19:05:57, 19:07:01, EXP, 01:00, -0:00:08, 0:19:14
19:07:01, 19:08:03, EXP, 01:00, -0:00:10, 0:20:16
19:08:03, 19:09:08, EXP, 01:00, -0:00:15, 0:21:22
19:09:08, 19:09:54, EXP, 01:00, -0:00:01, 0:22:08
19:09:54, 19:13:55, EXP, 04:00, -0:00:03, 0:26:09
19:13:55, 19:17:49, EXP, 04:00, 0:00:03, 0:30:02
19:17:49, 19:23:29, SxS, 05:30, -0:00:07, 0:35:43
20:43:46, 20:51:37, U-O, 08:00, 0:00:09, 0:07:50
20:51:37, 20:56:34, U-O, 05:00, 0:00:12, 0:12:47
20:56:34, 21:01:47, U-O, 05:00, -0:00:00, 0:18:00
21:01:47, 21:06:35, U-O, 05:00, 0:00:12, 0:22:48
21:35:05, 21:39:47, U-O, 05:00, 0:00:17, 0:04:42
21:39:47, 21:44:31, U-O, 05:00, 0:00:33, 0:09:25
21:44:31, 21:49:41, U-O, 05:00, 0:00:22, 0:14:36
22:03:24, 22:08:28, U-O, 05:00, -0:00:04, 0:05:04
22:08:28, 22:13:24, U-O, 05:00, 0:00:00, 0:09:59
22:13:24, 22:18:16, U-O, 05:00, 0:00:07, 0:14:52
22:18:16, 22:23:20, U-O, 05:00, 0:00:03, 0:19:56
22:23:20, 22:28:16, U-O, 05:00, 0:00:08, 0:24:51
22:28:16, 22:33:14, U-O, 05:00, 0:00:09, 0:29:50
22:33:14, 22:38:15, U-O, 05:00, 0:00:07, 0:34:51
22:38:15, 22:43:09, U-O, 05:00, 0:00:13, 0:39:45
22:43:09, 22:47:58, U-O, 05:00, 0:00:24, 0:44:33
22:47:58, 22:53:08, U-O, 05:00, 0:00:13, 0:49:43
22:53:08, 22:57:58, U-O, 05:00, 0:00:24, 0:54:33
22:57:58, 23:03:00, U-O, 05:00, 0:00:21, 0:59:36
23:03:00, 23:07:54, U-O, 05:00, 0:00:27, 1:04:30
