08:39:36, 08:47:24, SxS, 08:00, 0:00:12, 0:07:47
08:47:24, 08:55:28, SxS, 08:00, 0:00:07, 0:15:51
08:55:28, 09:03:19, SxS, 08:00, 0:00:16, 0:23:43
09:03:19, 09:05:16, U-O, 02:00, 0:00:19, 0:25:39
09:05:16, 09:06:52, EXP, 01:30, 0:00:12, 0:27:16
09:06:52, 09:08:25, EXP, 01:30, 0:00:10, 0:28:48
09:08:25, 09:10:32, EXP, 02:00, 0:00:03, 0:30:55
09:10:32, 09:11:57, EXP, 01:30, 0:00:09, 0:32:20
09:11:57, 09:13:14, EXP, 01:30, 0:00:21, 0:33:37
09:13:14, 09:15:04, EXP, 02:00, 0:00:31, 0:35:27
18:11:01, 18:18:53, EXP PQ, 08:00, 0:00:08, 0:07:51
18:18:53, 18:23:07, EXP, 04:18, 0:00:12, 0:12:05
18:30:45, 18:36:34, EXP, 04:54, -0:00:54, 0:05:48
18:36:34, 18:45:25, SxS, 09:00, -0:00:44, 0:14:39
18:45:25, 18:54:14, SxS, 09:00, -0:00:33, 0:23:28
18:54:14, 18:58:07, EXP, 04:18, -0:00:08, 0:27:21
18:58:07, 18:59:03, EXP, 01:00, -0:00:05, 0:28:17
18:59:03, 19:02:29, EXP, 03:30, -0:00:01, 0:31:43
19:05:02, 19:06:58, EXP, 02:00, 0:00:04, 0:01:55
19:06:58, 19:08:52, EXP, 02:00, 0:00:09, 0:03:49
19:08:52, 19:11:00, EXP, 02:00, 0:00:00, 0:05:57
19:11:00, 19:11:56, EXP, 01:00, 0:00:05, 0:06:53
19:11:56, 19:12:56, EXP, 01:00, 0:00:04, 0:07:54
19:12:56, 19:14:01, EXP, 01:00, 0:00:00, 0:08:59
19:14:01, 19:15:07, EXP, 01:00, -0:00:04, 0:10:04
19:15:07, 19:16:16, EXP, 01:00, -0:00:13, 0:11:14
19:16:16, 19:17:23, EXP, 01:00, -0:00:19, 0:12:20
19:17:23, 19:18:16, EXP, 01:00, -0:00:12, 0:13:13
19:18:16, 19:19:07, EXP, 01:00, -0:00:04, 0:14:05
19:19:07, 19:20:00, EXP, 01:00, 0:00:01, 0:14:58
19:20:00, 19:20:59, EXP, 01:00, 0:00:02, 0:15:57
19:20:59, 19:21:58, EXP, 01:00, 0:00:03, 0:16:55
19:21:58, 19:23:00, EXP, 01:00, 0:00:00, 0:17:58
19:23:00, 19:23:46, EXP, 01:00, 0:00:14, 0:18:44
20:18:47, 20:26:48, SxS, 08:00, -0:00:00, 0:08:00
20:26:48, 20:35:48, SxS, 09:00, 0:00:00, 0:17:00
20:35:48, 20:42:39, SxS, 07:00, 0:00:09, 0:23:51
20:42:39, 20:51:40, SxS, 09:00, 0:00:07, 0:32:53
20:51:40, 21:02:13, SxS, 10:30, 0:00:05, 0:43:25
21:57:03, 22:13:01, Image, 15:00, -0:00:58, 0:15:58
22:13:01, 22:15:32, Image, 02:30, -0:00:58, 0:18:28
22:15:32, 22:18:05, Image, 02:30, -0:01:00, 0:21:01
